2.557126235961914062e+01 2.559138870239257812e+01 2.561158370971679688e+01 2.563184928894042969e+01 2.565218162536621094e+01 2.567258262634277344e+01 2.569305038452148438e+01 2.571359062194824219e+01 2.573419761657714844e+01 2.575487709045410156e+01 2.577562332153320312e+01 2.579644203186035156e+01 2.581733131408691406e+01 2.583829498291015625e+01 2.585932731628417969e+01 2.588043212890625000e+01 2.590160751342773438e+01 2.592285537719726562e+01 2.594417381286621094e+01 2.596556663513183594e+01 2.598703765869140625e+01 2.600857543945312500e+01 2.603018569946289062e+01 2.601779937744140625e+01 2.599580383300781250e+01 2.597384071350097656e+01 2.595191192626953125e+01 2.593001937866210938e+01 2.590816879272460938e+01 2.588634681701660156e+01 2.586456108093261719e+01 2.584281349182128906e+01 2.582110404968261719e+01 2.579943275451660156e+01 2.577779579162597656e+01 2.575618934631347656e+01 2.573462486267089844e+01 2.571309089660644531e+01 2.569159889221191406e+01 2.567013549804687500e+01 2.564871215820312500e+01 2.562732696533203125e+01 2.560597991943359375e+01 2.558466148376464844e+01 2.556338119506835938e+01 2.554213714599609375e+01 2.552092742919921875e+01 2.549975585937500000e+01 2.547861671447753906e+01 2.545751953125000000e+01 2.543645477294921875e+01 2.541542434692382812e+01 2.539443206787109375e+01 2.537347412109375000e+01 2.535254859924316406e+01 2.533166122436523438e+01 2.531081199645996094e+01 2.528999328613281250e+01 2.526921463012695312e+01 2.524847412109375000e+01 2.522776412963867188e+01 2.520709037780761719e+01 2.518645286560058594e+01 2.516584968566894531e+01 2.514527893066406250e+01 2.512475204467773438e+01 2.510425376892089844e+01 2.508378982543945312e+01 2.506336212158203125e+01 2.504297828674316406e+01 2.502262115478515625e+01 2.500230789184570312e+01 2.498201942443847656e+01 2.496177291870117188e+01 2.494155883789062500e+01 2.492137908935546875e+01 2.490123939514160156e+01 2.488112640380859375e+01 2.486105728149414062e+01 2.484101867675781250e+01 2.482101821899414062e+01 2.480105400085449219e+01 2.478112411499023438e+01 2.476122856140136719e+01 2.474136161804199219e+01 2.472153472900390625e+01 2.470174980163574219e+01 2.468198776245117188e+01 2.466226959228515625e+01 2.464258575439453125e+01 2.462293434143066406e+01 2.460331916809082031e+01 2.458373832702636719e+01 2.456419181823730469e+01 2.454468345642089844e+01 2.452520370483398438e+01 2.450576591491699219e+01 2.448635864257812500e+01 2.446698951721191406e+01 2.444765472412109375e+01 2.442835044860839844e+01 2.440908622741699219e+01 2.438985443115234375e+01 2.437065696716308594e+01 2.435149574279785156e+01 2.433236694335937500e+01 2.431327819824218750e+01 2.429421806335449219e+01 2.427519607543945312e+01 2.425621223449707031e+01 2.423725318908691406e+01 2.421833229064941406e+01 2.419945335388183594e+01 2.418060493469238281e+01 2.416178894042968750e+01 2.374770164489746094e+01 2.373729324340820312e+01 2.375656890869140625e+01 2.378193855285644531e+01 2.379256057739257812e+01 2.377466583251953125e+01 2.375630569458007812e+01 2.373797798156738281e+01 2.371968650817871094e+01 2.370142936706542969e+01 2.368320465087890625e+01 2.366501808166503906e+01 2.352868652343750000e+01 2.351907730102539062e+01 2.353941535949707031e+01 2.356536102294921875e+01 2.359140396118164062e+01 2.361754989624023438e+01 2.364379119873046875e+01 2.367013359069824219e+01 2.369656944274902344e+01 2.372311019897460938e+01 2.373841476440429688e+01 2.372042846679687500e+01 2.370247077941894531e+01 2.368455505371093750e+01 2.366666603088378906e+01 2.364882087707519531e+01 2.363100624084472656e+01 2.361322593688964844e+01 2.359547233581542969e+01 2.357775688171386719e+01 2.356007766723632812e+01 2.354243278503417969e+01 2.352482032775878906e+01 2.350724411010742188e+01 2.348969841003417969e+01 2.347218894958496094e+01 2.345471382141113281e+01 2.343727302551269531e+01 2.341986656188964844e+01 2.340248870849609375e+01 2.338514900207519531e+01 2.336784362792968750e+01 2.335057258605957031e+01 2.333333396911621094e+01 2.331612777709960938e+01 2.329895782470703125e+01 2.328182411193847656e+01 2.326472091674804688e+01 2.324765205383300781e+01 2.323061561584472656e+01 2.321361732482910156e+01 2.319664955139160156e+01 2.317971611022949219e+01 2.316281509399414062e+01 2.314595031738281250e+01 2.312911796569824219e+01 2.311231994628906250e+01 2.309555816650390625e+01 2.307882499694824219e+01 2.306212806701660156e+01 2.304546356201171875e+01 2.302883338928222656e+01 2.301223564147949219e+01 2.299567413330078125e+01 2.297914695739746094e+01 2.296265029907226562e+01 2.294618797302246094e+01 2.292975997924804688e+01 2.291336250305175781e+01 2.289699935913085938e+01 2.288067245483398438e+01 2.286438179016113281e+01 2.284811592102050781e+01 2.283188819885253906e+01 2.281569480895996094e+01 2.279953193664550781e+01 2.278340911865234375e+01 2.276731300354003906e+01 2.275125312805175781e+01 2.273522377014160156e+01 2.271922874450683594e+01 2.270326995849609375e+01 2.268734169006347656e+01 2.267144584655761719e+01 2.265558433532714844e+01 2.263975715637207031e+01 2.262396430969238281e+01 2.260820198059082031e+01 2.259247779846191406e+01 2.257678031921386719e+01 2.256111717224121094e+01 2.254548835754394531e+01 2.252989196777343750e+01 2.251433181762695312e+01 2.249880218505859375e+01 2.248330879211425781e+01 2.246784400939941406e+01 2.245241737365722656e+01 2.243701934814453125e+01 2.242165565490722656e+01 2.240632247924804688e+01 2.239102554321289062e+01 2.237576103210449219e+01 2.236052322387695312e+01 2.234532546997070312e+01 2.233016014099121094e+01 2.231502914428710938e+01 2.229992485046386719e+01 2.228486061096191406e+01 2.226982688903808594e+01 2.225482368469238281e+01 2.223985290527343750e+01 2.222491645812988281e+01 2.221001625061035156e+01 2.219514656066894531e+01 2.218030738830566406e+01 2.216550445556640625e+01 2.215073013305664062e+01 2.213598823547363281e+01 2.212128257751464844e+01 2.210660934448242188e+01 2.209196853637695312e+01 2.207736015319824219e+01 2.206278419494628906e+01 2.204824066162109375e+01 2.203372764587402344e+01 2.201924896240234375e+01 2.200480461120605469e+01 2.199039077758789062e+01 2.197600936889648438e+01 2.196166419982910156e+01 2.194734573364257812e+01 2.193306159973144531e+01 2.191881179809570312e+01 2.190459442138671875e+01 2.189040946960449219e+01 2.187625503540039062e+01 2.186213302612304688e+01 2.184804153442382812e+01 2.183399009704589844e+01 2.181996345520019531e+01 2.180597305297851562e+01 2.179201316833496094e+01 2.177808570861816406e+01 2.176419258117675781e+01 2.175032997131347656e+01 2.173649978637695312e+01 2.172270202636718750e+01 2.170893478393554688e+01 2.169520187377929688e+01 2.168149757385253906e+01 2.166783142089843750e+01 2.165419387817382812e+01 2.164058685302734375e+01 2.162701416015625000e+01 2.161347579956054688e+01 2.159996414184570312e+01 2.158648872375488281e+01 2.157304382324218750e+01 2.155963134765625000e+01 2.154625129699707031e+01 2.153290176391601562e+01 2.151958656311035156e+01 2.150630187988281250e+01 2.149304771423339844e+01 2.147982788085937500e+01 2.146663665771484375e+01 2.145347976684570312e+01 2.144035530090332031e+01 2.142726325988769531e+01 2.141419982910156250e+01 2.140117073059082031e+01 2.138817405700683594e+01 2.137520790100097656e+01 2.136227226257324219e+01 1.959063911437988281e+01 1.957883262634277344e+01 1.956704902648925781e+01 1.955529594421386719e+01 1.954357147216796875e+01 1.956036376953125000e+01 1.959442138671875000e+01 2.125993919372558594e+01 2.124728965759277344e+01 2.123467254638671875e+01 2.122208404541015625e+01 2.120953178405761719e+01 2.119701004028320312e+01 2.118451690673828125e+01 2.117205429077148438e+01 2.004814529418945312e+01 2.003854751586914062e+01 2.006125831604003906e+01 2.112252998352050781e+01 2.111022758483886719e+01 2.109795761108398438e+01 2.108571434020996094e+01 2.038963317871093750e+01 2.043113708496093750e+01 2.044490242004394531e+01 2.043313789367675781e+01 2.034268188476562500e+01 2.034708976745605469e+01 2.038480567932128906e+01 2.098892211914062500e+01 2.097696113586425781e+01 2.096503448486328125e+01 2.095313835144042969e+01 2.094127273559570312e+01 2.092943763732910156e+01 2.091763687133789062e+01 2.090586471557617188e+01 2.089412307739257812e+01 2.088241386413574219e+01 2.087073707580566406e+01 2.085908699035644531e+01 2.084747123718261719e+01 2.083588218688964844e+01 2.082432937622070312e+01 2.081280517578125000e+01 2.080131149291992188e+01 2.078984832763671875e+01 2.077841758728027344e+01 2.076701927185058594e+01 2.075564765930175781e+01 2.074431037902832031e+01 2.073300170898437500e+01 2.038257980346679688e+01 2.037151908874511719e+01 2.036628913879394531e+01 2.039659690856933594e+01 2.043219757080078125e+01 2.042966842651367188e+01 2.041869926452636719e+01 2.040776634216308594e+01 2.039686012268066406e+01 2.038598442077636719e+01 2.037513732910156250e+01 2.036432456970214844e+01 2.035354042053222656e+01 2.034278297424316406e+01 2.023655891418457031e+01 2.021980667114257812e+01 2.021156501770019531e+01 2.023622131347656250e+01 2.027862358093261719e+01 2.032123756408691406e+01 2.036407279968261719e+01 2.040711784362792969e+01 2.045038986206054688e+01 2.047079849243164062e+01 2.046025276184082031e+01 2.044973945617675781e+01 2.043925094604492188e+01 2.042879676818847656e+01 2.041837501525878906e+01 2.040797996520996094e+01 2.039761734008789062e+01 2.038728523254394531e+01 2.037698364257812500e+01 2.036670875549316406e+01 2.035646820068359375e+01 2.034625434875488281e+01 2.033607101440429688e+01 2.032591819763183594e+01 2.031579399108886719e+01 2.030570411682128906e+01 2.029564094543457031e+01 2.028560829162597656e+01 2.027560806274414062e+01 2.026563453674316406e+01 2.025568962097167969e+01 2.024577903747558594e+01 2.023589134216308594e+01 2.022603797912597656e+01 2.021621704101562500e+01 2.020642280578613281e+01 2.019665718078613281e+01 2.018692207336425781e+01 2.017721939086914062e+01 2.016754150390625000e+01 2.015789794921875000e+01 2.014827919006347656e+01 2.013869667053222656e+01 2.012913894653320312e+01 2.011961364746093750e+01 2.011011314392089844e+01 2.010064506530761719e+01 2.009120750427246094e+01 2.008180046081542969e+01 2.007241821289062500e+01 2.006307029724121094e+01 2.005374717712402344e+01 2.004445838928222656e+01 2.003519630432128906e+01 2.002596282958984375e+01 2.001675796508789062e+01 2.000758552551269531e+01 1.999843978881835938e+01 1.998932647705078125e+01 1.998023986816406250e+01 1.997118377685546875e+01 1.996215438842773438e+01 1.995315933227539062e+01 1.994418907165527344e+01 1.993524551391601562e+01 1.992633819580078125e+01 1.991745376586914062e+01 1.990860176086425781e+01 1.989978027343750000e+01 1.989098358154296875e+01 1.988221549987792969e+01 1.987348175048828125e+01 1.986477088928222656e+01 1.985609436035156250e+01 1.984744453430175781e+01 1.983882141113281250e+01 1.983022880554199219e+01 1.982166671752929688e+01 1.981313133239746094e+01 1.980462646484375000e+01 1.979614639282226562e+01 1.978769874572753906e+01 1.977927970886230469e+01 1.977088737487792969e+01 1.976252365112304688e+01 1.975419044494628906e+01 1.974588966369628906e+01 1.973760986328125000e+01 1.972936248779296875e+01 1.972114181518554688e+01 1.971294975280761719e+01 1.970479011535644531e+01 1.969665336608886719e+01 1.968855094909667969e+01 1.968047142028808594e+01 1.967242431640625000e+01 1.966440200805664062e+01 1.965641212463378906e+01 1.964844703674316406e+01 1.964051246643066406e+01 1.963260459899902344e+01 1.962472534179687500e+01 1.961687660217285156e+01 1.960905265808105469e+01 1.960125732421875000e+01 1.959349441528320312e+01 1.958575630187988281e+01 1.957804489135742188e+01 1.957036209106445312e+01 1.956270980834960938e+01 1.955508422851562500e+01 1.954748725891113281e+01 1.953991508483886719e+01 1.953237533569335938e+01 1.952486038208007812e+01 1.951737594604492188e+01 1.950991630554199219e+01 1.789590072631835938e+01 1.788910484313964844e+01 1.788234138488769531e+01 1.787560272216796875e+01 1.786888504028320312e+01 1.786219596862792969e+01 1.788154602050781250e+01 1.793660736083984375e+01 1.944404602050781250e+01 1.943686676025390625e+01 1.942971229553222656e+01 1.942258834838867188e+01 1.941548919677734375e+01 1.940841865539550781e+01 1.940137672424316406e+01 1.876497268676757812e+01 1.871495056152343750e+01 1.871002769470214844e+01 1.870512771606445312e+01 1.881060028076171875e+01 1.873143577575683594e+01 1.874742507934570312e+01 1.934602165222167969e+01 1.933922576904296875e+01 1.933245277404785156e+01 1.932571411132812500e+01 1.931899833679199219e+01 1.931231307983398438e+01 1.930565071105957031e+01 1.929901885986328125e+01 1.929241180419921875e+01 1.928583145141601562e+01 1.927927970886230469e+01 1.927275466918945312e+01 1.926625633239746094e+01 1.925978660583496094e+01 1.925333976745605469e+01 1.924692344665527344e+01 1.924053192138671875e+01 1.923416900634765625e+01 1.922783088684082031e+01 1.922152137756347656e+01 1.921523666381835938e+01 1.920898056030273438e+01 1.920275115966796875e+01 1.919654655456542969e+01 1.919037246704101562e+01 1.918422317504882812e+01 1.917809677124023438e+01 1.917200088500976562e+01 1.916593170166015625e+01 1.915988731384277344e+01 1.915386772155761719e+01 1.914787864685058594e+01 1.914191436767578125e+01 1.913597679138183594e+01 1.913006401062011719e+01 1.912417793273925781e+01 1.911832046508789062e+01 1.911248588562011719e+01 1.910668373107910156e+01 1.910090065002441406e+01 1.909514617919921875e+01 1.908941841125488281e+01 1.908371543884277344e+01 1.907803916931152344e+01 1.907239151000976562e+01 1.906676864624023438e+01 1.906117248535156250e+01 1.905560111999511719e+01 1.905005455017089844e+01 1.904453659057617188e+01 1.903904151916503906e+01 1.903357315063476562e+01 1.902813339233398438e+01 1.902271652221679688e+01 1.901732635498046875e+01 1.901196098327636719e+01 1.900662612915039062e+01 1.900131225585937500e+01 1.899602317810058594e+01 1.899076271057128906e+01 1.898552703857421875e+01 1.898031806945800781e+01 1.897513389587402344e+01 1.896997451782226562e+01 1.896483993530273438e+01 1.895973205566406250e+01 1.895464897155761719e+01 1.894959449768066406e+01 1.894455909729003906e+01 1.893955421447753906e+01 1.893457412719726562e+01 1.892961883544921875e+01 1.892468833923339844e+01 1.891978073120117188e+01 1.891490364074707031e+01 1.891004943847656250e+01 1.890521812438964844e+01 1.890041542053222656e+01 1.889563560485839844e+01 1.889088058471679688e+01 1.888615417480468750e+01 1.888144874572753906e+01 1.887677001953125000e+01 1.887211608886718750e+01 1.886748504638671875e+01 1.886288452148437500e+01 1.885830307006835938e+01 1.885374832153320312e+01 1.884922027587890625e+01 1.884471702575683594e+01 1.884023475646972656e+01 1.883577919006347656e+01 1.883134841918945312e+01 1.882694244384765625e+01 1.882255935668945312e+01 1.881820487976074219e+01 1.881387329101562500e+01 1.880956649780273438e+01 1.880528259277343750e+01 1.880102348327636719e+01 1.879678916931152344e+01 1.879257965087890625e+01 1.878839492797851562e+01 1.878423309326171875e+01 1.878009796142578125e+01 1.877598190307617188e+01 1.877189636230468750e+01 1.876783180236816406e+01 1.876379394531250000e+01 1.875977897644042969e+01 1.875578880310058594e+01 1.875182151794433594e+01 1.874787902832031250e+01 1.874395942687988281e+01 1.874006652832031250e+01 1.873619270324707031e+01 1.873234748840332031e+01 1.872852516174316406e+01 1.872472572326660156e+01 1.872095108032226562e+01 1.871719932556152344e+01 1.871347045898437500e+01 1.870976829528808594e+01 1.870609092712402344e+01 1.870243072509765625e+01 1.869879913330078125e+01 1.869519042968750000e+01 1.869160461425781250e+01 1.868804359436035156e+01 1.868450736999511719e+01 1.868099212646484375e+01 1.867750167846679688e+01 1.867403411865234375e+01 1.867058944702148438e+01 1.866717147827148438e+01 1.866377258300781250e+01 1.866040039062500000e+01 1.865704917907714844e+01 1.865372276306152344e+01 1.865041923522949219e+01 1.864713859558105469e+01 1.864387893676757812e+01 1.864064407348632812e+01 1.863743591308593750e+01 1.863424873352050781e+01 1.863108062744140625e+01 1.862794303894042969e+01 1.862482261657714844e+01 1.862172698974609375e+01 1.861865043640136719e+01 1.861560440063476562e+01 1.861257362365722656e+01 1.860957336425781250e+01 1.860659027099609375e+01 1.860363006591796875e+01 1.860069465637207031e+01 1.859778022766113281e+01 1.859488868713378906e+01 1.859202194213867188e+01 1.858917617797851562e+01 1.858635330200195312e+01 1.858355522155761719e+01 1.858077621459960938e+01 1.857802009582519531e+01 1.857528686523437500e+01 1.857258033752441406e+01 1.856989097595214844e+01 1.840479469299316406e+01 1.837915611267089844e+01 1.836815834045410156e+01 1.836398506164550781e+01 1.835984230041503906e+01 1.835572242736816406e+01 1.835162925720214844e+01 1.834755516052246094e+01 1.834433364868164062e+01 1.834189605712890625e+01 1.833948135375976562e+01 1.833708572387695312e+01 1.833470916748046875e+01 1.833235931396484375e+01 1.833003044128417969e+01 1.832772254943847656e+01 1.832543563842773438e+01 1.832317352294921875e+01 1.832092666625976562e+01 1.831870651245117188e+01 1.699837875366210938e+01 1.699101066589355469e+01 1.698900985717773438e+01 1.693779182434082031e+01 1.698506546020507812e+01 1.698312377929687500e+01 1.698119926452636719e+01 1.699895477294921875e+01 1.797040557861328125e+01 1.796843147277832031e+01 1.796647834777832031e+01 1.796455192565917969e+01 1.789339637756347656e+01 1.828984069824218750e+01 1.828793907165527344e+01 1.828605270385742188e+01 1.828419876098632812e+01 1.828235435485839844e+01 1.828053474426269531e+01 1.827873611450195312e+01 1.827696228027343750e+01 1.827520179748535156e+01 1.827346801757812500e+01 1.827175140380859375e+01 1.827005577087402344e+01 1.826838302612304688e+01 1.826673126220703125e+01 1.826509857177734375e+01 1.826348876953125000e+01 1.826189613342285156e+01 1.826032257080078125e+01 1.825877189636230469e+01 1.825724411010742188e+01 1.825573348999023438e+01 1.825424575805664062e+01 1.825277900695800781e+01 1.825132751464843750e+01 1.824990272521972656e+01 1.824849510192871094e+01 1.824710464477539062e+01 1.824574089050292969e+01 1.824439048767089844e+01 1.824306678771972656e+01 1.824175834655761719e+01 1.824046897888183594e+01 1.823920631408691406e+01 1.823796081542968750e+01 1.823673248291015625e+01 1.823552894592285156e+01 1.823434066772460938e+01 1.823316955566406250e+01 1.823202133178710938e+01 1.823089790344238281e+01 1.822978782653808594e+01 1.822869873046875000e+01 1.822763252258300781e+01 1.822658538818359375e+01 1.822555351257324219e+01 1.822454452514648438e+01 1.822355651855468750e+01 1.822258758544921875e+01 1.822163581848144531e+01 1.822070312500000000e+01 1.821979141235351562e+01 1.821890068054199219e+01 1.821802711486816406e+01 1.821717453002929688e+01 1.821633911132812500e+01 1.821552467346191406e+01 1.821472740173339844e+01 1.821395301818847656e+01 1.821319580078125000e+01 1.821245574951171875e+01 1.821173667907714844e+01 1.821103858947753906e+01 1.821035575866699219e+01 1.820969581604003906e+01 1.820905113220214844e+01 1.820842552185058594e+01 1.820782279968261719e+01 1.820723533630371094e+01 1.820667266845703125e+01 1.820612144470214844e+01 1.820559310913085938e+01 1.820508003234863281e+01 1.820458793640136719e+01 1.820411491394042969e+01 1.820366287231445312e+01 1.820322608947753906e+01 1.820280838012695312e+01 1.820240592956542969e+01 1.820202827453613281e+01 1.820166397094726562e+01 1.820132255554199219e+01 1.820099639892578125e+01 1.820068931579589844e+01 1.820040130615234375e+01 1.820012855529785156e+01 1.819988059997558594e+01 1.820105934143066406e+01 1.820257568359375000e+01 1.820410537719726562e+01 1.820565605163574219e+01 1.820722007751464844e+01 1.839950752258300781e+01 1.839938354492187500e+01 1.839927673339843750e+01 1.839918518066406250e+01 1.839911651611328125e+01 1.839906311035156250e+01 1.839902687072753906e+01 1.839900970458984375e+01 1.839900970458984375e+01 1.839903259277343750e+01 1.839906883239746094e+01 1.839912223815917969e+01 1.839919471740722656e+01 1.839928817749023438e+01 1.839939498901367188e+01 1.839951896667480469e+01 1.839966583251953125e+01 1.839982795715332031e+01 1.840000724792480469e+01 1.840020370483398438e+01 1.840041923522949219e+01 1.840065193176269531e+01 1.840090370178222656e+01 1.840117263793945312e+01 1.840145492553710938e+01 1.840175819396972656e+01 1.840207862854003906e+01 1.840241813659667969e+01 1.840277099609375000e+01 1.840314483642578125e+01 1.840353393554687500e+01 1.840394020080566406e+01 1.840436363220214844e+01 1.840480804443359375e+01 1.840526580810546875e+01 1.840574073791503906e+01 1.840623474121093750e+01 1.840674400329589844e+01 1.840727233886718750e+01 1.840781593322753906e+01 1.840837478637695312e+01 1.840895462036132812e+01 1.840954971313476562e+01 1.841016197204589844e+01 1.841079139709472656e+01 1.841143608093261719e+01 1.841209983825683594e+01 1.841277694702148438e+01 1.841347312927246094e+01 1.841418457031250000e+01 1.841491508483886719e+01 1.841566085815429688e+01 1.841642379760742188e+01 1.841720390319824219e+01 1.841799926757812500e+01 1.841881179809570312e+01 1.841963958740234375e+01 1.842048454284667969e+01 1.842135047912597656e+01 1.842222404479980469e+01 1.842311859130859375e+01 1.842402839660644531e+01 1.842495536804199219e+01 1.842589950561523438e+01 1.842685890197753906e+01 1.842783164978027344e+01 1.842882347106933594e+01 1.842983055114746094e+01 1.843085670471191406e+01 1.843189811706542969e+01 1.843295097351074219e+01 1.843402481079101562e+01 1.843511009216308594e+01 1.843621444702148438e+01 1.843733406066894531e+01 1.843846702575683594e+01 1.843961906433105469e+01 1.844078636169433594e+01 1.844196891784667969e+01 1.844316864013671875e+01 1.844437980651855469e+01 1.844561195373535156e+01 1.844685935974121094e+01 1.844812011718750000e+01 1.844939804077148438e+01 1.792939567565917969e+01 1.791482734680175781e+01 1.790030288696289062e+01 1.788586044311523438e+01 1.787143898010253906e+01 1.785707092285156250e+01 1.784274864196777344e+01 1.782847785949707031e+01 1.781425857543945312e+01 1.780008125305175781e+01 1.778595733642578125e+01 1.777188301086425781e+01 1.775785255432128906e+01 1.774387168884277344e+01 1.772994041442871094e+01 1.771605491638183594e+01 1.770221900939941406e+01 1.768842506408691406e+01 1.767468833923339844e+01 1.766099166870117188e+01 1.764734458923339844e+01 1.763373947143554688e+01 1.762018203735351562e+01 1.760667800903320312e+01 1.759321212768554688e+01 1.757979393005371094e+01 1.756641960144042969e+01 1.755309486389160156e+01 1.753981399536132812e+01 1.752657699584960938e+01 1.751338577270507812e+01 1.750024223327636719e+01 1.748713493347167969e+01 1.747408485412597656e+01 1.746106719970703125e+01 1.744810104370117188e+01 1.743517684936523438e+01 1.742229652404785156e+01 1.740945816040039062e+01 1.739666748046875000e+01 1.738391494750976562e+01 1.737120628356933594e+01 1.735854530334472656e+01 1.734592247009277344e+01 1.733334159851074219e+01 1.732080650329589844e+01 1.730831527709960938e+01 1.729586219787597656e+01 1.799840545654296875e+01 1.800036048889160156e+01 1.800233268737792969e+01 1.700388526916503906e+01 1.699800682067871094e+01 1.699990844726562500e+01 1.700182151794433594e+01 1.700374221801757812e+01 1.701902198791503906e+01 1.700762939453125000e+01 1.700958824157714844e+01 1.701156234741210938e+01 1.701355171203613281e+01 1.701658630371093750e+01 1.711405181884765625e+01 1.710225486755371094e+01 1.709049987792968750e+01 1.707878112792968750e+01 1.706707763671875000e+01 1.705543708801269531e+01 1.704383659362792969e+01 1.704535675048828125e+01 1.704747390747070312e+01 1.704959297180175781e+01 1.705173110961914062e+01 1.705388069152832031e+01 1.705604362487792969e+01 1.705821609497070312e+01 1.706040191650390625e+01 1.706260108947753906e+01 1.706480979919433594e+01 1.706703186035156250e+01 1.706926536560058594e+01 1.707151222229003906e+01 1.707376861572265625e+01 1.707604026794433594e+01 1.707832336425781250e+01 1.708061408996582031e+01 1.708292007446289062e+01 1.708523750305175781e+01 1.708756637573242188e+01 1.708990669250488281e+01 1.709225845336914062e+01 1.709462356567382812e+01 1.709700012207031250e+01 1.709938621520996094e+01 1.710178565979003906e+01 1.710419654846191406e+01 1.710661697387695312e+01 1.710905265808105469e+01 1.711149597167968750e+01 1.711395454406738281e+01 1.711642074584960938e+01 1.711890411376953125e+01 1.712139320373535156e+01 1.712389373779296875e+01 1.712641143798828125e+01 1.712893486022949219e+01 1.713147163391113281e+01 1.713401985168457031e+01 1.713657760620117188e+01 1.713914871215820312e+01 1.714172744750976562e+01 1.714432144165039062e+01 1.714692497253417969e+01 1.714953804016113281e+01 1.715216445922851562e+01 1.715480232238769531e+01 1.715744972229003906e+01 1.716011047363281250e+01 1.716277694702148438e+01 1.716546249389648438e+01 1.716815376281738281e+01 1.717085838317871094e+01 1.717357063293457031e+01 1.717629241943359375e+01 1.717902946472167969e+01 1.718177604675292969e+01 1.718453216552734375e+01 1.718729972839355469e+01 1.719007873535156250e+01 1.719286537170410156e+01 1.719566726684570312e+01 1.719847679138183594e+01 1.720129585266113281e+01 1.720413017272949219e+01 1.720697021484375000e+01 1.720982360839843750e+01 1.721268653869628906e+01 1.721555900573730469e+01 1.721844291687011719e+01 1.722134208679199219e+01 1.722424697875976562e+01 1.722715950012207031e+01 1.723008728027343750e+01 1.723302078247070312e+01 1.723596763610839844e+01 1.723892593383789062e+01 1.724189376831054688e+01 1.724486923217773438e+01 1.724785614013671875e+01 1.725085258483886719e+01 1.725385856628417969e+01
